1:
 num     #instances         #bytes  class name (module)
 274:           110           7920  org.apache.catalina.connector.InputBuffer
 275:           110           7920  org.apache.coyote.http11.filters.ChunkedInputFilter
 276:           198           7920  org.apache.kafka.common.metrics.stats.Max
 277:           330           7920  org.apache.tomcat.util.http.MimeHeaders
 278:           483           7856  [Lorg.apache.kafka.common.metrics.Sensor;
 279:           236           7840  [Lsun.security.x509.RDN; (java.base@21.0.12)
 280:           487           7792  tools.jackson.databind.node.StringNode
 281:           238           7616  sun.nio.fs.UnixPath (java.base@21.0.12)
 282:           471           7536  org.springframework.boot.autoconfigure.condition.ConditionMessage
 283:           234           7488  org.apache.kafka.common.MetricNameTemplate
 284:           186           7440  org.apache.kafka.common.metrics.stats.WindowedSum
 285:           308           7392  java.util.regex.Pattern$BmpCharProperty (java.base@21.0.12)
 286:            66           7392  org.springframework.beans.GenericTypeAwarePropertyDescriptor
 287:           131           7336  jdk.internal.module.ModuleReferenceImpl (java.base@21.0.12)
 288:            61           7320  java.lang.Thread (java.base@21.0.12)
 289:           305           7320  org.springframework.context.annotation.BeanMethod
 290:           456           7296  java.util.WeakHashMap$KeySet (java.base@21.0.12)
 291:           228           7296  java.util.zip.ZipFile$CleanableResource (java.base@21.0.12)
 292:           226           7232  org.springframework.boot.loader.jar.NestedJarFileResources
 293:           299           7176  javax.management.ImmutableDescriptor (java.management@21.0.12)
 294:           282           7168  [Lsun.reflect.generics.tree.TypeSignature; (java.base@21.0.12)
 295:           220           7040  [Lorg.apache.coyote.http11.InputFilter;
 296:           220           7040  [Lorg.apache.coyote.http11.OutputFilter;
 297:           110           7040  org.apache.catalina.connector.OutputBuffer
 298:           110           7040  org.apache.tomcat.util.http.Parameters
 299:           220           7040  org.apache.tomcat.util.http.parser.HttpHeaderParser
 300:           220           7040  org.apache.tomcat.util.http.parser.HttpHeaderParser$HeaderParseData
 301:           292           7008  tools.jackson.databind.util.internal.PrivateMaxEntriesMap$WeightedValue
 302:           290           6960  java.lang.reflect.Executable$ParameterData (java.base@21.0.12)
 303:           145           6960  org.springframework.core.annotation.TypeMappedAnnotations
 304:           283           6792  io.lettuce.core.protocol.CommandArgs$ProtocolKeywordArgument
 305:           212           6784  org.springframework.boot.loader.zip.FileDataBlock
 306:           166           6640  org.springframework.web.util.pattern.LiteralPathElement
 307:           118           6608  sun.security.x509.X509CertInfo (java.base@21.0.12)
 308:           205           6560  org.springframework.web.util.pattern.SeparatorPathElement
 309:           272           6528  sun.reflect.generics.tree.FormalTypeParameter (java.base@21.0.12)
 310:           116           6496  java.lang.invoke.DirectMethodHandle$StaticAccessor (java.base@21.0.12)
 311:            81           6480  org.springframework.web.method.HandlerMethod
 312:           201           6432  org.springframework.core.io.ClassPathResource
 313:            72           6336  tools.jackson.databind.ser.BeanPropertyWriter
 314:           196           6272  jdk.jfr.internal.EventControl (jdk.jfr@21.0.12)
 315:           196           6272  jdk.jfr.internal.settings.EnabledSetting (jdk.jfr@21.0.12)
 316:           195           6240  com.sun.jmx.mbeanserver.ConvertingMethod (java.management@21.0.12)
 317:           260           6240  jdk.jfr.internal.settings.BooleanValue (jdk.jfr@21.0.12)
 318:           212           6192  [Lorg.springframework.core.annotation.AnnotationTypeMapping$MirrorSets$MirrorSet;
 319:           110           6160  [Lorg.apache.catalina.core.ApplicationFilterConfig;
 320:           110           6160  org.apache.catalina.connector.Response
 321:           110           6160  org.apache.catalina.mapper.MappingData
 322:           110           6160  org.apache.coyote.http11.Http11OutputBuffer
 323:           256           6144  io.lettuce.core.protocol.CommandArgs$IntegerArgument
 324:           256           6144  java.beans.MethodRef (java.desktop@21.0.12)
 325:           192           6144  java.util.concurrent.atomic.LongAdder (java.base@21.0.12)
 326:           109           6104  java.util.logging.Logger (java.logging@21.0.12)
 327:           151           6040  java.lang.invoke.DirectMethodHandle$Special (java.base@21.0.12)
 328:           251           6024  sun.reflect.generics.scope.MethodScope (java.base@21.0.12)
 329:           124           5952  java.lang.invoke.BoundMethodHandle$Species_LLLL (java.base@21.0.12)
 330:           248           5952  java.security.Provider$UString (java.base@21.0.12)
 331:            82           5904  org.hibernate.validator.internal.metadata.descriptor.ConstraintDescriptorImpl
