1:
 num     #instances         #bytes  class name (module)
 268:           236           7840  [Lsun.security.x509.RDN; (java.base@21.0.12)
 269:            75           7800  org.apache.coyote.Response
 270:            75           7800  org.apache.coyote.http11.Http11Processor
 271:           487           7792  tools.jackson.databind.node.StringNode
 272:           238           7616  sun.nio.fs.UnixPath (java.base@21.0.12)
 273:           467           7600  [Lorg.apache.kafka.common.metrics.Sensor;
 274:           190           7600  org.apache.kafka.common.metrics.stats.Max
 275:           471           7536  org.springframework.boot.autoconfigure.condition.ConditionMessage
 276:           234           7488  org.apache.kafka.common.MetricNameTemplate
 277:           309           7416  org.apache.kafka.common.header.internals.RecordHeaders
 278:           308           7392  java.util.regex.Pattern$BmpCharProperty (java.base@21.0.12)
 279:            66           7392  org.springframework.beans.GenericTypeAwarePropertyDescriptor
 280:           131           7336  jdk.internal.module.ModuleReferenceImpl (java.base@21.0.12)
 281:           305           7320  org.springframework.context.annotation.BeanMethod
 282:           456           7296  java.util.WeakHashMap$KeySet (java.base@21.0.12)
 283:           228           7296  java.util.zip.ZipFile$CleanableResource (java.base@21.0.12)
 284:           182           7280  org.apache.kafka.common.metrics.stats.WindowedSum
 285:           226           7232  org.springframework.boot.loader.jar.NestedJarFileResources
 286:           299           7176  javax.management.ImmutableDescriptor (java.management@21.0.12)
 287:           282           7168  [Lsun.reflect.generics.tree.TypeSignature; (java.base@21.0.12)
 288:           446           7136  java.util.Optional (java.base@21.0.12)
 289:           290           6960  java.lang.reflect.Executable$ParameterData (java.base@21.0.12)
 290:           145           6960  org.springframework.core.annotation.TypeMappedAnnotations
 291:            57           6840  java.lang.Thread (java.base@21.0.12)
 292:           285           6840  tools.jackson.databind.util.internal.PrivateMaxEntriesMap$WeightedValue
 293:           283           6792  io.lettuce.core.protocol.CommandArgs$ProtocolKeywordArgument
 294:           212           6784  org.springframework.boot.loader.zip.FileDataBlock
 295:           166           6640  org.springframework.web.util.pattern.LiteralPathElement
 296:           118           6608  sun.security.x509.X509CertInfo (java.base@21.0.12)
 297:            75           6600  org.apache.coyote.RequestInfo
 298:           205           6560  org.springframework.web.util.pattern.SeparatorPathElement
 299:           272           6528  sun.reflect.generics.tree.FormalTypeParameter (java.base@21.0.12)
 300:           116           6496  java.lang.invoke.DirectMethodHandle$StaticAccessor (java.base@21.0.12)
 301:           201           6432  org.springframework.core.io.ClassPathResource
 302:            72           6336  tools.jackson.databind.ser.BeanPropertyWriter
 303:            79           6320  org.springframework.web.method.HandlerMethod
 304:           196           6272  jdk.jfr.internal.EventControl (jdk.jfr@21.0.12)
 305:           196           6272  jdk.jfr.internal.settings.EnabledSetting (jdk.jfr@21.0.12)
 306:           195           6240  com.sun.jmx.mbeanserver.ConvertingMethod (java.management@21.0.12)
 307:           260           6240  jdk.jfr.internal.settings.BooleanValue (jdk.jfr@21.0.12)
 308:           256           6144  io.lettuce.core.protocol.CommandArgs$IntegerArgument
 309:           256           6144  java.beans.MethodRef (java.desktop@21.0.12)
 310:           109           6104  java.util.logging.Logger (java.logging@21.0.12)
 311:           151           6040  java.lang.invoke.DirectMethodHandle$Special (java.base@21.0.12)
 312:           251           6024  sun.reflect.generics.scope.MethodScope (java.base@21.0.12)
 313:            75           6000  org.apache.coyote.http11.Http11InputBuffer
 314:           248           5952  java.security.Provider$UString (java.base@21.0.12)
