1:
 num     #instances         #bytes  class name (module)
 194:           486          16560  [Lorg.apache.kafka.common.protocol.types.Schema;
 195:           338          16224  java.lang.invoke.MethodHandleImpl$AsVarargsCollector (java.base@21.0.12)
 196:          1013          16208  org.springframework.beans.factory.support.MethodOverrides
 197:           908          16176  [Lsun.reflect.generics.tree.FormalTypeParameter; (java.base@21.0.12)
 198:           200          16000  org.apache.coyote.http11.Http11InputBuffer
 199:           659          15816  org.springframework.core.annotation.MergedAnnotationsCollection
 200:           653          15672  sun.reflect.generics.scope.ClassScope (java.base@21.0.12)
 201:           640          15360  java.util.ImmutableCollections$ListN (java.base@21.0.12)
 202:           958          15328  tools.jackson.databind.util.internal.UnreflectHandleSupplier$$Lambda/0x00007d4f6c61bb50
 203:           271          15176  java.lang.invoke.BoundMethodHandle$Species_LLLLL (java.base@21.0.12)
 204:           628          15072  sun.reflect.generics.tree.ClassSignature (java.base@21.0.12)
 205:           719          15008  [Lsun.reflect.generics.tree.FieldTypeSignature; (java.base@21.0.12)
 206:           608          14592  java.util.ArrayDeque (java.base@21.0.12)
 207:           456          14592  jdk.jfr.SettingDescriptor (jdk.jfr@21.0.12)
 208:           453          14496  java.lang.ref.PhantomReference (java.base@21.0.12)
 209:           200          14400  org.apache.catalina.connector.InputBuffer
 210:           200          14400  org.apache.coyote.http11.filters.ChunkedInputFilter
 211:           600          14400  org.apache.tomcat.util.http.MimeHeaders
 212:           300          14400  tools.jackson.databind.introspect.AnnotatedMethod
 213:           600          14400  tools.jackson.databind.type.ClassKey
 214:             2          14256  jdk.internal.vm.StackChunk (java.base@21.0.12)
 215:           196          14112  org.springframework.core.annotation.AnnotationTypeMapping
 216:           213          13632  java.util.zip.Inflater (java.base@21.0.12)
 217:           628          13376  [Lsun.reflect.generics.tree.ClassTypeSignature; (java.base@21.0.12)
 218:           553          13272  java.util.Arrays$ArrayList (java.base@21.0.12)
 219:           400          12800  [Lorg.apache.coyote.http11.InputFilter;
 220:           400          12800  [Lorg.apache.coyote.http11.OutputFilter;
 221:           200          12800  org.apache.catalina.connector.OutputBuffer
 222:           200          12800  org.apache.tomcat.util.http.Parameters
 223:           400          12800  org.apache.tomcat.util.http.parser.HttpHeaderParser
 224:           400          12800  org.apache.tomcat.util.http.parser.HttpHeaderParser$HeaderParseData
 225:           535          12712  [Ljava.lang.annotation.Annotation; (java.base@21.0.12)
 226:           225          12600  org.springframework.core.type.classreading.SimpleAnnotationMetadata
 227:           155          12400  java.net.URI (java.base@21.0.12)
 228:           512          12288  io.netty.util.HashedWheelTimer$HashedWheelBucket
 229:           507          12168  java.util.Collections$UnmodifiableRandomAccessList (java.base@21.0.12)
 230:           504          12096  org.springframework.beans.MutablePropertyValues
 231:           377          12064  org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperty
 232:           499          11976  org.springframework.aop.framework.autoproxy.AbstractAutoProxyCreator$ComposedCacheKey
 233:           498          11952  java.util.Collections$SetFromMap (java.base@21.0.12)
 234:           478          11472  org.apache.kafka.common.protocol.types.CompactArrayOf
 235:           355          11360  javax.management.ObjectName (java.management@21.0.12)
 236:           236          11328  sun.security.x509.X500Name (java.base@21.0.12)
 237:           471          11304  org.springframework.beans.BeanMetadataAttribute
 238:           471          11304  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcome
 239:           471          11304  org.springframework.boot.autoconfigure.condition.ConditionOutcome
 240:            23          11280  [Ljava.util.concurrent.RunnableScheduledFuture; (java.base@21.0.12)
 241:           200          11200  [Lorg.apache.catalina.core.ApplicationFilterConfig;
 242:           200          11200  org.apache.catalina.connector.Response
 243:           200          11200  org.apache.catalina.mapper.MappingData
 244:           200          11200  org.apache.coyote.http11.Http11OutputBuffer
 245:           232          11136  java.util.logging.LogManager$LoggerWeakRef (java.logging@21.0.12)
 246:            98          10976  org.springframework.boot.loader.jar.NestedJarFile$NestedJarEntry
 247:           456          10944  jdk.jfr.internal.EventControl$NamedControl (jdk.jfr@21.0.12)
 248:           341          10912  jdk.internal.math.FDBigInteger (java.base@21.0.12)
 249:           272          10880  io.micrometer.prometheusmetrics.PrometheusMeterRegistry$$Lambda/0x00007d4f6c7b7690
 250:           192          10752  org.springframework.context.annotation.ConfigurationClass
 251:           264          10560  sun.security.util.KnownOIDs (java.base@21.0.12)
 252:           329          10528  java.util.RegularEnumSet (java.base@21.0.12)
 253:           118          10384  java.util.regex.Pattern (java.base@21.0.12)
 254:           256          10240  java.lang.invoke.DirectMethodHandle$Interface (java.base@21.0.12)
 255:           249           9960  sun.reflect.generics.repository.MethodRepository (java.base@21.0.12)
 256:           311           9952  java.lang.module.ModuleDescriptor$Requires (java.base@21.0.12)
 257:           310           9920  io.lettuce.core.protocol.CommandType
 258:           609           9744  org.apache.kafka.common.protocol.types.TaggedFields
 259:           118           9440  sun.security.x509.X509CertImpl (java.base@21.0.12)
 260:             3           9248  [Ljava.util.Locale; (java.base@21.0.12)
 261:           285           9120  tools.jackson.databind.util.internal.PrivateMaxEntriesMap$Node
 262:           258           9056  [Lorg.postgresql.core.Field;
 263:           283           9056  io.lettuce.core.protocol.CommandKeyword
 264:           113           9040  org.springframework.boot.loader.zip.ZipContent
 265:           280           8960  sun.reflect.generics.tree.MethodTypeSignature (java.base@21.0.12)
 266:            28           8848  [Ljava.nio.channels.SelectionKey; (java.base@21.0.12)
 267:           183           8784  java.lang.invoke.DirectMethodHandle$Accessor (java.base@21.0.12)
 268:             4           8768  [Ljava.util.concurrent.ForkJoinTask; (java.base@21.0.12)
 269:           363           8712  java.util.ImmutableCollections$SetN (java.base@21.0.12)
 270:           272           8704  io.micrometer.core.instrument.cumulative.CumulativeFunctionCounter
 271:           272           8704  sun.reflect.generics.reflectiveObjects.TypeVariableImpl (java.base@21.0.12)
 272:           134           8576  java.lang.module.ModuleDescriptor (java.base@21.0.12)
 273:           357           8568  java.lang.Double (java.base@21.0.12)
 274:           354           8496  sun.security.x509.AlgorithmId (java.base@21.0.12)
 275:           209           8360  sun.security.pkcs11.SunPKCS11$Descriptor (jdk.crypto.cryptoki@21.0.12)
 276:           206           8240  org.apache.kafka.common.metrics.stats.Avg
 277:           257           8224  org.springframework.core.convert.TypeDescriptor
 278:           114           8208  io.netty.buffer.AdaptivePoolingAllocator$AdaptiveByteBuf
 279:           340           8160  jdk.internal.loader.AbstractClassLoaderValue$Sub (java.base@21.0.12)
