1:
 num     #instances         #bytes  class name (module)
 213:           488          11712  jdk.internal.reflect.DirectConstructorHandleAccessor (java.base@21.0.12)
 214:           479          11496  org.springframework.beans.BeanMetadataAttribute
 215:           478          11472  org.apache.kafka.common.protocol.types.CompactArrayOf
 216:           110          11440  org.apache.coyote.Response
 217:           110          11440  org.apache.coyote.http11.Http11Processor
 218:           236          11328  sun.security.x509.X500Name (java.base@21.0.12)
 219:           471          11304  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcome
 220:           471          11304  org.springframework.boot.autoconfigure.condition.ConditionOutcome
 221:           234          11232  java.util.logging.LogManager$LoggerWeakRef (java.logging@21.0.12)
 222:           350          11200  io.micrometer.core.instrument.cumulative.CumulativeFunctionCounter
 223:            99          11088  org.springframework.boot.loader.jar.NestedJarFile$NestedJarEntry
 224:           195          10920  org.springframework.context.annotation.ConfigurationClass
 225:           341          10912  jdk.internal.math.FDBigInteger (java.base@21.0.12)
 226:           122          10736  java.util.regex.Pattern (java.base@21.0.12)
 227:           434          10560  [Ljava.lang.annotation.Annotation; (java.base@21.0.12)
 228:           264          10560  sun.security.util.KnownOIDs (java.base@21.0.12)
 229:           658          10528  java.util.Optional (java.base@21.0.12)
 230:           436          10464  jdk.jfr.internal.EventControl$NamedControl (jdk.jfr@21.0.12)
 231:           216          10368  java.lang.invoke.LambdaFormEditor$Transform (java.base@21.0.12)
 232:           324          10368  java.util.RegularEnumSet (java.base@21.0.12)
 233:           259          10360  org.apache.kafka.common.metrics.stats.Avg
 234:           254          10160  java.lang.invoke.DirectMethodHandle$Interface (java.base@21.0.12)
 235:           313          10016  org.apache.kafka.common.metrics.stats.Rate
 236:           311           9952  java.lang.module.ModuleDescriptor$Requires (java.base@21.0.12)
 237:           310           9920  io.lettuce.core.protocol.CommandType
 238:           609           9744  org.apache.kafka.common.protocol.types.TaggedFields
 239:           607           9712  org.apache.kafka.common.metrics.Sensor$$Lambda/0x00007b807c9b0860
 240:           110           9680  org.apache.coyote.RequestInfo
 241:           240           9600  jdk.internal.ref.Cleaner (java.base@21.0.12)
 242:           299           9568  org.apache.kafka.common.metrics.stats.Meter
 243:           118           9440  sun.security.x509.X509CertImpl (java.base@21.0.12)
 244:           292           9344  tools.jackson.databind.util.internal.PrivateMaxEntriesMap$Node
 245:             3           9248  [Ljava.util.Locale; (java.base@21.0.12)
 246:           289           9248  javax.management.ObjectName (java.management@21.0.12)
 247:            44           9232  [Ljava.nio.channels.SelectionKey; (java.base@21.0.12)
 248:           259           9176  [Lorg.postgresql.core.Field;
