1:
 num     #instances         #bytes  class name (module)
 226:           512          12288  io.netty.util.HashedWheelTimer$HashedWheelBucket
 227:           504          12096  org.springframework.beans.MutablePropertyValues
 228:           377          12064  org.springframework.boot.context.properties.bind.JavaBeanBinder$BeanProperty
 229:           499          11976  java.util.Collections$UnmodifiableRandomAccessList (java.base@21.0.12)
 230:           499          11976  org.springframework.aop.framework.autoproxy.AbstractAutoProxyCreator$ComposedCacheKey
 231:           493          11832  java.util.Collections$SetFromMap (java.base@21.0.12)
 232:           288          11520  jdk.internal.ref.Cleaner (java.base@21.0.12)
 233:           478          11472  org.apache.kafka.common.protocol.types.CompactArrayOf
 234:           355          11360  javax.management.ObjectName (java.management@21.0.12)
 235:           236          11328  sun.security.x509.X500Name (java.base@21.0.12)
 236:           471          11304  org.springframework.beans.BeanMetadataAttribute
 237:           471          11304  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcome
 238:           471          11304  org.springframework.boot.autoconfigure.condition.ConditionOutcome
 239:           234          11232  java.util.logging.LogManager$LoggerWeakRef (java.logging@21.0.12)
 240:           200          11200  [Lorg.apache.catalina.core.ApplicationFilterConfig;
 241:           200          11200  org.apache.catalina.connector.Response
 242:           200          11200  org.apache.catalina.mapper.MappingData
 243:           200          11200  org.apache.coyote.http11.Http11OutputBuffer
 244:            98          10976  org.springframework.boot.loader.jar.NestedJarFile$NestedJarEntry
 245:           341          10912  jdk.internal.math.FDBigInteger (java.base@21.0.12)
 246:           272          10880  io.micrometer.prometheusmetrics.PrometheusMeterRegistry$$Lambda/0x00007f997080dd58
 247:           452          10848  jdk.jfr.internal.EventControl$NamedControl (jdk.jfr@21.0.12)
 248:           192          10752  org.springframework.context.annotation.ConfigurationClass
 249:           264          10560  sun.security.util.KnownOIDs (java.base@21.0.12)
 250:           329          10528  java.util.RegularEnumSet (java.base@21.0.12)
 251:           118          10384  java.util.regex.Pattern (java.base@21.0.12)
 252:           254          10160  java.lang.invoke.DirectMethodHandle$Interface (java.base@21.0.12)
 253:           250          10000  sun.reflect.generics.repository.MethodRepository (java.base@21.0.12)
 254:           312           9984  tools.jackson.databind.util.internal.PrivateMaxEntriesMap$Node
 255:           311           9952  java.lang.module.ModuleDescriptor$Requires (java.base@21.0.12)
 256:           310           9920  io.lettuce.core.protocol.CommandType
 257:           609           9744  org.apache.kafka.common.protocol.types.TaggedFields
 258:           118           9440  sun.security.x509.X509CertImpl (java.base@21.0.12)
 259:             3           9248  [Ljava.util.Locale; (java.base@21.0.12)
 260:           288           9216  java.nio.DirectByteBuffer$Deallocator (java.base@21.0.12)
 261:           269           9112  [Lorg.postgresql.core.Field;
 262:           283           9056  io.lettuce.core.protocol.CommandKeyword
 263:           113           9040  org.springframework.boot.loader.zip.ZipContent
 264:           282           9024  sun.reflect.generics.tree.MethodTypeSignature (java.base@21.0.12)
 265:            27           8824  [Ljava.nio.channels.SelectionKey; (java.base@21.0.12)
 266:           183           8784  java.lang.invoke.DirectMethodHandle$Accessor (java.base@21.0.12)
 267:           274           8768  sun.reflect.generics.reflectiveObjects.TypeVariableImpl (java.base@21.0.12)
 268:           363           8712  java.util.ImmutableCollections$SetN (java.base@21.0.12)
 269:           272           8704  io.micrometer.core.instrument.cumulative.CumulativeFunctionCounter
 270:           362           8688  java.lang.Double (java.base@21.0.12)
 271:           134           8576  java.lang.module.ModuleDescriptor (java.base@21.0.12)
 272:           354           8496  sun.security.x509.AlgorithmId (java.base@21.0.12)
 273:           209           8360  sun.security.pkcs11.SunPKCS11$Descriptor (jdk.crypto.cryptoki@21.0.12)
 274:           206           8240  org.apache.kafka.common.metrics.stats.Avg
 275:           257           8224  org.springframework.core.convert.TypeDescriptor
 276:           340           8160  jdk.internal.loader.AbstractClassLoaderValue$Sub (java.base@21.0.12)
 277:           203           8120  sun.nio.cs.UTF_8$Decoder (java.base@21.0.12)
 278:           285           8000  [Ljava.lang.reflect.Parameter; (java.base@21.0.12)
 279:           200           8000  org.apache.coyote.AsyncStateMachine
 280:           200           8000  org.apache.coyote.http11.filters.ChunkedOutputFilter
 281:           200           8000  org.apache.coyote.http11.filters.IdentityInputFilter
 282:           200           8000  org.apache.tomcat.util.log.UserDataHelper
 283:           331           7944  org.springframework.cglib.core.Signature
 284:           110           7920  org.springframework.core.annotation.AnnotatedMethod$AnnotatedMethodParameter
 285:           328           7872  io.micrometer.prometheusmetrics.MicrometerCollector
 286:           236           7840  [Lsun.security.x509.RDN; (java.base@21.0.12)
 287:           490           7840  org.apache.kafka.common.metrics.Sensor$$Lambda/0x00007f99709b01f8
 288:           487           7792  tools.jackson.databind.node.StringNode
 289:           239           7648  org.apache.kafka.common.metrics.stats.Rate
 290:           471           7536  org.springframework.boot.autoconfigure.condition.ConditionMessage
 291:           312           7488  tools.jackson.databind.util.internal.PrivateMaxEntriesMap$WeightedValue
 292:           232           7424  sun.nio.fs.UnixPath (java.base@21.0.12)
