1:
 num     #instances         #bytes  class name (module)
 329:           144           5760  org.apache.kafka.common.metrics.stats.Max
 330:           357           5712  org.springframework.boot.autoconfigure.condition.ConditionEvaluationReport$ConditionAndOutcomes
 331:           195           5664  [Lorg.springframework.core.annotation.AnnotationTypeMapping$MirrorSets$MirrorSet;
 332:           177           5664  java.nio.DirectByteBuffer$Deallocator (java.base@21.0.12)
 333:           118           5664  sun.security.util.MemoryCache$SoftCacheEntry (java.base@21.0.12)
 334:           353           5648  java.util.concurrent.ConcurrentHashMap$ValuesView (java.base@21.0.12)
 335:           176           5632  org.apache.kafka.common.MetricNameTemplate
 336:           233           5616  [Ljava.lang.reflect.TypeVariable; (java.base@21.0.12)
 337:           231           5544  tools.jackson.databind.introspect.MemberKey
 338:           138           5520  org.apache.kafka.common.metrics.stats.WindowedSum
 339:            69           5520  org.springframework.web.method.HandlerMethod
 340:            98           5488  org.springframework.boot.loader.zip.ZipCentralDirectoryFileHeaderRecord
 341:            62           5456  org.springframework.beans.PropertyDescriptorUtils$BasicPropertyDescriptor
 342:           338           5408  org.apache.commons.logging.impl.Slf4jLogFactory$Slf4jLocationAwareLog
 343:           135           5400  org.apache.kafka.common.protocol.Errors
 344:           224           5376  org.springframework.boot.loader.net.protocol.jar.UrlJarManifest
 345:           110           5280  java.lang.invoke.BoundMethodHandle$Species_LJ (java.base@21.0.12)
 346:           220           5280  org.apache.kafka.common.protocol.types.ArrayOf
 347:             9           5256  io.netty.util.internal.shaded.org.jctools.queues.MpscChunkedArrayQueue
 348:           219           5256  java.util.LinkedList$Node (java.base@21.0.12)
 349:           328           5248  java.lang.Character$UnicodeBlock (java.base@21.0.12)
 350:           189           5232  [Lorg.springframework.core.annotation.AnnotationTypeMapping;
 351:            93           5208  org.apache.kafka.common.message.ApiMessageType
 352:           130           5200  java.security.ProtectionDomain (java.base@21.0.12)
 353:           322           5152  java.util.Collections$UnmodifiableSet (java.base@21.0.12)
 354:           214           5136  java.util.zip.Inflater$InflaterZStreamRef (java.base@21.0.12)
 355:           160           5120  java.util.Collections$SynchronizedMap (java.base@21.0.12)
 356:           160           5120  sun.reflect.annotation.AnnotationType (java.base@21.0.12)
 357:            91           5096  [Lorg.apache.catalina.core.ApplicationFilterConfig;
 358:            91           5096  org.apache.catalina.connector.Response
 359:            91           5096  org.apache.catalina.mapper.MappingData
 360:            91           5096  org.apache.coyote.http11.Http11OutputBuffer
 361:           159           5088  com.sun.jmx.mbeanserver.ConvertingMethod (java.management@21.0.12)
 362:           105           5040  java.lang.invoke.BoundMethodHandle$Species_LLJ (java.base@21.0.12)
 363:           126           5040  java.security.CodeSource (java.base@21.0.12)
 364:           315           5040  sun.reflect.generics.tree.TypeVariableSignature (java.base@21.0.12)
 365:           205           5008  [Ltools.jackson.databind.JavaType;
 366:           208           4992  java.util.BitSet (java.base@21.0.12)
 367:           155           4960  org.postgresql.jdbc.FieldMetadata
 368:            61           4880  [Lorg.springframework.util.ConcurrentReferenceHashMap$Segment;
 369:           201           4824  jdk.jfr.EventType (jdk.jfr@21.0.12)
 370:           201           4824  org.hibernate.validator.internal.engine.constraintvalidation.ClassBasedValidatorDescriptor
 371:            20           4800  org.postgresql.core.v3.QueryExecutorImpl
 372:            99           4752  tools.jackson.databind.type.SimpleType
 373:           296           4736  org.springframework.core.convert.TypeDescriptor$$Lambda/0x000073f2a80d6ab8
 374:           148           4736  tools.jackson.core.io.SerializedString
 375:           295           4720  jdk.proxy2.$Proxy38 (jdk.proxy2)
 376:            84           4704  java.lang.Module (java.base@21.0.12)
 377:            96           4608  jdk.jfr.internal.Type (jdk.jfr@21.0.12)
