1:
 num     #instances         #bytes  class name (module)
 147:           834          20016  sun.security.x509.AVA (java.base@21.0.12)
 148:           834          20016  sun.security.x509.RDN (java.base@21.0.12)
 149:          1247          19952  java.util.concurrent.atomic.AtomicInteger (java.base@21.0.12)
 150:           830          19920  sun.reflect.generics.reflectiveObjects.ParameterizedTypeImpl (java.base@21.0.12)
 151:           495          19800  java.util.WeakHashMap$Entry (java.base@21.0.12)
 152:           817          19608  sun.reflect.generics.factory.CoreReflectionFactory (java.base@21.0.12)
 153:           609          19488  org.apache.kafka.common.protocol.types.Field$TaggedFieldsSection
 154:           805          19320  java.util.concurrent.ConcurrentSkipListMap$Node (java.base@21.0.12)
 155:            91          18928  org.apache.coyote.Request
 156:           591          18912  org.postgresql.core.SqlCommand
 157:          1148          18368  java.util.concurrent.CopyOnWriteArraySet (java.base@21.0.12)
 158:           761          18264  io.micrometer.core.instrument.internal.DefaultGauge
 159:           456          18240  [Ljava.util.HashSet; (java.base@21.0.12)
 160:           456          18240  jdk.jfr.internal.Control (jdk.jfr@21.0.12)
 161:           757          18168  java.util.ImmutableCollections$Set12 (java.base@21.0.12)
 162:           744          17856  java.lang.module.ModuleDescriptor$Exports (java.base@21.0.12)
 163:           279          17856  java.net.URL (java.base@21.0.12)
 164:          1109          17744  tools.jackson.databind.util.internal.UnreflectHandleSupplier$$Lambda/0x000073f2a8608b30
 165:           201          17688  jdk.jfr.internal.PlatformEventType (jdk.jfr@21.0.12)
 166:           664          17280  [Lorg.springframework.core.annotation.AnnotationTypeMappings;
 167:           662          17208  [Lorg.springframework.core.annotation.MergedAnnotation;
 168:           268          17152  java.security.Provider$Service (java.base@21.0.12)
 169:           706          16944  java.security.Provider$ServiceKey (java.base@21.0.12)
 170:            91          16744  org.apache.catalina.connector.Request
 171:           486          16560  [Lorg.apache.kafka.common.protocol.types.Schema;
 172:           345          16560  tools.jackson.databind.introspect.AnnotatedMethod
 173:           683          16392  java.util.concurrent.atomic.AtomicLong (java.base@21.0.12)
 174:           510          16320  org.postgresql.core.CachedQuery
 175:           339          16272  java.lang.invoke.MethodHandleImpl$AsVarargsCollector (java.base@21.0.12)
 176:          1015          16240  org.springframework.beans.factory.support.MethodOverrides
 177:           505          16160  jdk.internal.reflect.DirectMethodHandleAccessor (java.base@21.0.12)
 178:           401          16040  jdk.internal.ref.Cleaner (java.base@21.0.12)
 179:           668          16032  org.apache.kafka.common.metrics.Sensor$StatAndConfig
 180:           273          15920  [Lorg.apache.tomcat.util.http.MimeHeaderField;
 181:           661          15864  org.springframework.core.annotation.MergedAnnotationsCollection
 182:           656          15744  javax.management.ObjectName$Property (java.management@21.0.12)
 183:           640          15360  java.util.ImmutableCollections$ListN (java.base@21.0.12)
 184:           640          15360  sun.reflect.generics.scope.ClassScope (java.base@21.0.12)
 185:           403          15336  [Ljava.lang.reflect.Method; (java.base@21.0.12)
 186:           272          15232  java.lang.invoke.BoundMethodHandle$Species_LLLLL (java.base@21.0.12)
 187:           628          15072  sun.reflect.generics.tree.ClassSignature (java.base@21.0.12)
