1:
 num     #instances         #bytes  class name (module)
 333:           176           5632  org.apache.kafka.common.MetricNameTemplate
 334:            69           5520  org.springframework.web.method.HandlerMethod
 335:            98           5488  org.springframework.boot.loader.zip.ZipCentralDirectoryFileHeaderRecord
 336:            62           5456  org.springframework.beans.PropertyDescriptorUtils$BasicPropertyDescriptor
 337:           338           5408  org.apache.commons.logging.impl.Slf4jLogFactory$Slf4jLocationAwareLog
 338:           135           5400  org.apache.kafka.common.protocol.Errors
 339:           224           5376  org.springframework.boot.loader.net.protocol.jar.UrlJarManifest
 340:           110           5280  java.lang.invoke.BoundMethodHandle$Species_LJ (java.base@21.0.12)
 341:           220           5280  org.apache.kafka.common.protocol.types.ArrayOf
 342:           328           5248  java.lang.Character$UnicodeBlock (java.base@21.0.12)
 343:           217           5232  [Ljava.lang.reflect.TypeVariable; (java.base@21.0.12)
 344:            93           5208  org.apache.kafka.common.message.ApiMessageType
 345:           323           5168  java.util.Collections$UnmodifiableSet (java.base@21.0.12)
 346:           160           5120  java.util.Collections$SynchronizedMap (java.base@21.0.12)
 347:           160           5120  sun.reflect.annotation.AnnotationType (java.base@21.0.12)
 348:           213           5112  java.util.zip.Inflater$InflaterZStreamRef (java.base@21.0.12)
 349:           213           5112  tools.jackson.databind.introspect.MemberKey
 350:           159           5088  com.sun.jmx.mbeanserver.ConvertingMethod (java.management@21.0.12)
 351:            18           5040  java.util.concurrent.ConcurrentHashMap$CounterCell (java.base@21.0.12)
 352:           156           4992  [Lorg.apache.tomcat.util.http.ServerCookie;
 353:           208           4992  java.util.BitSet (java.base@21.0.12)
 354:           156           4992  org.apache.catalina.core.ApplicationFilterChain
 355:           156           4992  org.apache.coyote.http11.filters.BufferedInputFilter
 356:           156           4992  org.apache.coyote.http11.filters.IdentityOutputFilter
 357:           156           4992  org.apache.tomcat.util.buf.B2CConverter
 358:           156           4992  org.apache.tomcat.util.buf.C2BConverter
 359:           156           4992  org.apache.tomcat.util.buf.UEncoder
 360:             7           4976  [Ljava.util.concurrent.ForkJoinTask; (java.base@21.0.12)
 361:           103           4944  java.lang.invoke.BoundMethodHandle$Species_LLJ (java.base@21.0.12)
 362:           309           4944  java.util.concurrent.atomic.AtomicBoolean (java.base@21.0.12)
 363:           187           4904  [Lsun.reflect.generics.tree.TypeSignature; (java.base@21.0.12)
 364:           201           4824  org.hibernate.validator.internal.engine.constraintvalidation.ClassBasedValidatorDescriptor
 365:           197           4816  [Ltools.jackson.databind.JavaType;
 366:           120           4800  io.github.resilience4j.core.metrics.Measurement
 367:           200           4800  jdk.jfr.EventType (jdk.jfr@21.0.12)
 368:            20           4800  org.postgresql.core.v3.QueryExecutorImpl
 369:           119           4760  java.security.ProtectionDomain (java.base@21.0.12)
 370:           163           4656  [Lorg.springframework.core.annotation.AnnotationTypeMapping$MirrorSets$MirrorSet;
